id,episode_num,challenge_type,question,answer,options,word_pieces
1045,33,"translation","""I want to make Korean friends. Shall we do a language exchange?""","한국 친구 사귀고 싶어요. 언어 교환 해요?","[""인스타도 해요?"",""앞으로 잘 부탁해요!"",""한국 친구 사귀고 싶어요. 언어 교환 해요?"",""응! 추가해줄게.""]",
1046,33,"fill_blank","___. 언어 교환 해요?","한국 친구 사귀고 싶어요","[""몰라요"",""한국 친구 사귀고 싶어요"",""안 돼요"",""봐요""]",
1047,33,"word_order","""I'm learning Korean and I really want to make Korean friends.""","한국 친구 사귀고 싶었어요",,"[""싶었어요"",""사귀고"",""한국"",""없어요"",""친구""]"
1048,34,"translation","""It's on me today. You treated me last time.""","오늘은 내가 살게!","[""응, 자주 먹자!"",""좋아, 같이 시킬래?"",""오늘은 내가 살게!"",""더치페이 해?""]",
1049,34,"translation","""I'll pay! Don't worry about it.""","제가 살게요! 걱정하지 마세요.","[""오빠, 배달 시켜요?"",""제가 살게요! 걱정하지 마세요."",""너무 맛있었어요!"",""다음엔 네가 사.""]",
1050,34,"fill_blank","___! 걱정하지 마세요.","제가 살게요","[""봐요"",""몰라요"",""해요"",""제가 살게요""]",
1051,34,"word_order","""It's on me today. You treated me last time.""","오늘은 내가 살게",,"[""오늘은"",""살게"",""없어요"",""내가""]"
1052,34,"translation","""Shall we split the bill? Are we each paying our own?""","아, 감사해요!","[""응, 자주 먹자!"",""더치페이 해?"",""아, 감사해요!"",""좋아, 같이 시킬래?""]",
1053,34,"translation","""Shall we go Dutch, or should I treat?""","더치페이 해요, 아니면 제가 살게요?","[""더치페이 해?"",""더치페이 해요, 아니면 제가 살게요?"",""좋아, 같이 시킬래?"",""오빠, 배달 시켜요?""]",
1054,34,"fill_blank","___, 아니면 제가 살게요?","더치페이 해요","[""해요"",""더치페이 해요"",""안 돼요"",""없어요""]",
1055,34,"word_order","""Shall we split the bill? Are we each paying our own?""","아 감사해요",,"[""없어요"",""감사해요"",""아""]"
1056,34,"translation","""Let's grab a meal together when you have time.""","우리 앞으로 자주 같이 먹어요!","[""아, 감사해요!"",""너무 맛있었어요!"",""다음엔 네가 사."",""우리 앞으로 자주 같이 먹어요!""]",
1057,34,"translation","""It's been a while — let's get a meal together!""","오랜만인데 밥 한번 먹어요!","[""아니야, 오늘은 내가 낼게."",""응, 자주 먹자!"",""오빠, 배달 시켜요?"",""오랜만인데 밥 한번 먹어요!""]",
1058,34,"fill_blank","오랜만인데 ___!","밥 한번 먹어요","[""봐요"",""없어요"",""밥 한번 먹어요"",""해요""]",
1059,34,"word_order","""Let's grab a meal together when you have time.""","우리 앞으로 자주 같이 먹어요",,"[""같이"",""우리"",""먹어요"",""자주"",""없어요"",""앞으로""]"
1060,35,"translation","""Have you tried this on? I think it'll suit you really well.""","한복 입어 봤어?","[""신기하다! 우리나라랑 달라."",""한복 입어 봤어?"",""이게 무슨 뜻이야?"",""우리는 절 해. 인사처럼.""]",
1061,35,"translation","""Have you ever worn a hanbok? It's really beautiful.""","한복 입어 봤어? 정말 예뻐.","[""추석에 뭐 해?"",""한복 입어 봤어? 정말 예뻐."",""우리는 절 해. 인사처럼."",""가족이랑 같이 먹고 놀아.""]",
1062,35,"fill_blank","한복 ___?","입어 봤어","[""입어 봤어"",""봐요"",""해요"",""없어요""]",
1063,35,"fill_blank","한복 ___? 정말 예뻐.","입어 봤어","[""해요"",""몰라요"",""안 돼요"",""입어 봤어""]",
1064,35,"word_order","""Have you ever worn a hanbok?""","한복 입어 봤어",,"[""입어"",""한복"",""봤어"",""없어요""]"
1065,35,"translation","""What do you do on Chuseok? Are you spending it with family?""","한복 입어 봤어?","[""신기하다! 우리나라랑 달라."",""우리는 절 해. 인사처럼."",""한복 입어 봤어?"",""응, 어릴 때 많이 입었어.""]",
1066,35,"translation","""What do you do on holidays? Do you go to your hometown?""","명절에 뭐 해? 고향에 가?","[""'복'은 happiness야!"",""가족이랑 같이 먹고 놀아."",""이게 무슨 뜻이야?"",""명절에 뭐 해? 고향에 가?""]",
1067,35,"fill_blank","___? 고향에 가?","명절에 뭐 해","[""해요"",""명절에 뭐 해"",""안 돼요"",""몰라요""]",
1068,35,"word_order","""What do you do on Chuseok? Are you spending it with family?""","한복 입어 봤어",,"[""입어"",""없어요"",""봤어"",""한복""]"
1069,35,"translation","""What does this mean? I've never seen this word before.""","이게 무슨 뜻이야?","[""이게 무슨 뜻이야?"",""문화가 다 달라서 재미있지!"",""한국에서는 어떻게 해?"",""추석에 뭐 해?""]",
1070,35,"translation","""What does this song lyric mean?""","이 노래 가사 이게 무슨 뜻이야?","[""이 노래 가사 이게 무슨 뜻이야?"",""가족이랑 같이 먹고 놀아."",""한복 입어 봤어?"",""한국에서는 어떻게 해?""]",
1071,35,"fill_blank","___?","이게 무슨 뜻이야","[""안 돼요"",""이게 무슨 뜻이야"",""봐요"",""몰라요""]",
1072,35,"fill_blank","이 노래 가사 ___?","이게 무슨 뜻이야","[""이게 무슨 뜻이야"",""안 돼요"",""없어요"",""몰라요""]",
1073,35,"word_order","""What does this mean? I've never seen this word before.""","이게 무슨 뜻이야",,"[""무슨"",""이게"",""뜻이야"",""없어요""]"
1074,36,"translation","""Do you drink? Want to grab a drink together?""","다음에 또 마셔요!","[""오늘은 여기까지만 해요."",""저 많이 취한 것 같아요."",""건배!"",""다음에 또 마셔요!""]",
1075,36,"translation","""I don't drink. Please give me juice.""","저는 술 안 마셔요. 주스 주세요.","[""에마야, 술 마셔?"",""건배!"",""저는 술 안 마셔요. 주스 주세요."",""조금요!""]",
1076,36,"word_order","""Do you drink? Want to grab a drink together?""","다음에 또 마셔요",,"[""마셔요"",""또"",""다음에"",""없어요""]"
1077,36,"translation","""Everyone's here, so let's toast!""","에마야, 술 마셔?","[""에마야, 술 마셔?"",""벌써?"",""다음에 또 마셔요!"",""건배!""]",
1078,36,"translation","""Let's toast to celebrate your birthday.""","생일 축하해서 건배해요.","[""저 많이 취한 것 같아요."",""벌써?"",""생일 축하해서 건배해요."",""자, 건배!""]",
1079,36,"fill_blank","생일 축하해서 ___.","건배해요","[""안 돼요"",""건배해요"",""없어요"",""봐요""]",
1080,36,"word_order","""Everyone's here, so let's toast!""","에마야 술 마셔",,"[""마셔"",""없어요"",""술"",""에마야""]"
1081,36,"translation","""You're tired, right? Let's stop here for today.""","오늘은 여기까지만 해요.","[""오늘은 여기까지만 해요."",""자, 건배!"",""좋아!"",""벌써?""]",
1082,36,"translation","""Time's up, so let's call it a day here.""","시간이 됐으니까 오늘은 여기까지만 해요.","[""시간이 됐으니까 오늘은 여기까지만 해요."",""조금요!"",""좋아!"",""다음에 또 마셔요!""]",
1083,36,"fill_blank","___.","오늘은 여기까지만 해요","[""없어요"",""몰라요"",""해요"",""오늘은 여기까지만 해요""]",
1084,36,"fill_blank","시간이 됐으니까 ___.","오늘은 여기까지만 해요","[""안 돼요"",""없어요"",""해요"",""오늘은 여기까지만 해요""]",
1085,36,"word_order","""You're tired, right? Let's stop here for today.""","오늘은 여기까지만 해요",,"[""여기까지만"",""오늘은"",""해요"",""없어요""]"
1086,37,"translation","""Let's sing this song together! Do you know it?""","이 노래 같이 불러!","[""이 노래 같이 불러!"",""다음 주에 또 와!"",""노래방 또 오고 싶어!"",""시간 연장하자!""]",
1087,37,"translation","""This is my favorite song. Let's sing it together.""","제가 좋아하는 노래예요. 이 노래 같이 불러요.","[""노래 진짜 잘하네!"",""제가 좋아하는 노래예요. 이 노래 같이 불러요."",""좋아!"",""저 이거 부를게!""]",
1088,37,"fill_blank","제가 좋아하는 노래예요. ___.","이 노래 같이 불러요","[""이 노래 같이 불러요"",""봐요"",""몰라요"",""안 돼요""]",
1089,37,"word_order","""Let's sing this song together! Do you know it?""","이 노래 같이 불러",,"[""불러"",""이"",""같이"",""감사해요!"",""노래""]"
1090,37,"translation","""Do you have a song request? I'll play anything you want.""","신청곡 있어?","[""저 이거 부를게!"",""신청곡 있어?"",""감사해!"",""노래 진짜 잘하네!""]",
1091,37,"translation","""Do you have a song request for the DJ?""","DJ한테 신청곡 있어요?","[""노래 진짜 잘하네!"",""DJ한테 신청곡 있어요?"",""감사해!"",""노래방 또 오고 싶어!""]",
1092,37,"fill_blank","DJ한테 ___?","신청곡 있어요","[""해요"",""감사해요"",""신청곡 있어요"",""몰라요""]",
1093,37,"word_order","""Do you have a song request? I'll play anything you want.""","신청곡 있어",,"[""감사해요!"",""신청곡"",""있어""]"
1094,37,"translation","""This is fun — let's do one more song!""","감사해!","[""시간 연장하자!"",""감사해!"",""노래방 또 오고 싶어!"",""좋아!""]",
1095,37,"translation","""Do you have time? Let's do one more song.""","시간 있어요? 한 곡 더 해요.","[""시간 있어요? 한 곡 더 해요."",""시간 연장하자!"",""저 이거 부를게!"",""노래방 또 오고 싶어!""]",
1096,37,"fill_blank","시간 있어요? ___.","한 곡 더 해요","[""한 곡 더 해요"",""몰라요"",""안 돼요"",""없어요""]",
1097,38,"translation","""The music is great — let's dance together!""","같이 춰!","[""맞아, 어제보다 훨씬 나아!"",""케이팝 댄스 배우고 싶어!"",""잘 못하겠어."",""같이 춰!""]",
1098,38,"translation","""I'm not a great dancer, but shall we dance together?""","저 춤 잘 못 추는데, 같이 춰요?","[""따라 해봐!"",""잘 못하겠어."",""케이팝 댄스 배우고 싶어!"",""저 춤 잘 못 추는데, 같이 춰요?""]",
1099,38,"fill_blank","저 춤 잘 못 추는데, ___?","같이 춰요","[""몰라요"",""해요"",""같이 춰요"",""없어요""]",
1100,38,"word_order","""The music is great — let's dance together!""","같이 춰",,"[""춰"",""없어요"",""같이""]"
1101,38,"translation","""Studying Korean is difficult but fun.""","어렵지만 재미있어!","[""연습이 더 필요해."",""괜찮아! 처음엔 다 그래."",""어렵지만 재미있어!"",""따라 해봐!""]",
1102,38,"translation","""This game is hard but fun. I want to keep playing.""","이 게임 어렵지만 재미있어요. 계속 하고 싶어요.","[""조금씩 늘고 있어!"",""같이 춰!"",""이 게임 어렵지만 재미있어요. 계속 하고 싶어요."",""괜찮아! 처음엔 다 그래.""]",
1103,38,"fill_blank","이 게임 ___. 계속 하고 싶어요.","어렵지만 재미있어요","[""몰라요"",""해요"",""어렵지만 재미있어요"",""안 돼요""]",
1104,38,"word_order","""Studying Korean is difficult but fun.""","어렵지만 재미있어",,"[""어렵지만"",""재미있어"",""없어요""]"
1105,38,"translation","""Don't worry. You'll get better as you keep at it.""","하다 보면 금방 늘어!","[""하다 보면 금방 늘어!"",""연습이 더 필요해."",""따라 해봐!"",""조금씩 늘고 있어!""]",
1106,38,"translation","""Your Korean will improve if you keep practicing. Don't give up.""","한국어는 하다 보면 늘어요. 포기하지 마세요.","[""한국어는 하다 보면 늘어요. 포기하지 마세요."",""맞아, 어제보다 훨씬 나아!"",""어렵지만 재미있어!"",""조금씩 늘고 있어!""]",
1107,38,"fill_blank","한국어는 ___. 포기하지 마세요.","하다 보면 늘어요","[""안 돼요"",""몰라요"",""하다 보면 늘어요"",""해요""]",
1108,38,"word_order","""Don't worry. You'll get better as you keep at it.""","하다 보면 금방 늘어",,"[""금방"",""하다"",""보면"",""늘어"",""없어요""]"
1109,39,"translation","""This café has a great vibe. Do you come here often?""","여기 분위기 좋아!","[""여기 분위기 좋아!"",""달달한 거 있어?"",""여기 완전 단골이 될 것 같아요."",""오래 있어도 돼?""]",
1110,39,"translation","""The atmosphere at today's party is great!""","오늘 파티 분위기 좋아요!","[""오늘 파티 분위기 좋아요!"",""네, 물론이죠."",""네, 시간 제한 없어요."",""맞아, 공부하기 딱 좋아.""]",
1111,39,"fill_blank","오늘 파티 ___!","분위기 좋아요","[""안 돼요"",""몰라요"",""분위기 좋아요"",""없어요""]",
1112,39,"word_order","""This café has a great vibe. Do you come here often?""","여기 분위기 좋아",,"[""분위기"",""여기"",""좋아"",""없어요""]"
1113,39,"translation","""I'm hungry — do you have something sweet?""","달달한 거 있어?","[""달달한 거 있어?"",""여기 분위기 좋아!"",""네, 시간 제한 없어요."",""맞아, 공부하기 딱 좋아.""]",
1114,39,"translation","""Aside from coffee, do you have anything sweet?""","커피 말고 달달한 거 있어요?","[""뭐 마실 거야?"",""저도!"",""커피 말고 달달한 거 있어요?"",""맞아, 공부하기 딱 좋아.""]",
1115,39,"fill_blank","커피 말고 ___?","달달한 거 있어요","[""달달한 거 있어요"",""해요"",""몰라요"",""없어요""]",
1116,39,"word_order","""I'm hungry — do you have something sweet?""","달달한 거 있어",,"[""거"",""없어요"",""달달한"",""있어""]"
1117,39,"translation","""Is it okay to stay at this café for a long time?""","오래 있어도 돼?","[""맞아, 공부하기 딱 좋아."",""여기 분위기 좋아!"",""오래 있어도 돼?"",""네, 물론이죠.""]",
1118,39,"translation","""Can I stay here a long time? I want to study.""","여기 오래 있어도 돼요? 공부하고 싶어서요.","[""여기 완전 단골이 될 것 같아요."",""네, 시간 제한 없어요."",""네, 물론이죠."",""여기 오래 있어도 돼요? 공부하고 싶어서요.""]",
